Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1
QAT-2020,Qatar,QAT,2020,1,48.6558768141096,-8.490465584706811,100.0,25.895857085695248,-0.6666411248611472,-8.635025097530674,14.5084244384971,14.785781012543977
QAT-2021,Qatar,QAT,2021,1,48.6558768141096,-7.690200806300591,100.0,25.695931753886857,-2.540315030047598,-8.490465584706811,10.5957303632833,14.84303814593833
QAT-2022,Qatar,QAT,2022,1,48.6558768141096,5.025224172421618,100.0,25.91473274264957,2.304465657420031,-7.690200806300591,15.2784667126988,14.733763762927818
RUS-1994,Russian Federation,RUS,1994,0,15.355993811466,7.229215921237285,100.0,26.798804295156216,874.2457203801879,7.792169061925668,4.30486115047474,18.815817888446414
RUS-1995,Russian Federation,RUS,1995,0,15.355993811466,8.326381352051724,100.0,26.70234728206664,307.7226355531932,7.229215921237285,3.85813139293591,18.81547520937841
RUS-1996,Russian Federation,RUS,1996,0,15.355993811466,8.548432172405212,100.0,26.703510641822447,197.414268084251,8.326381352051724,4.54593521684435,18.81525872174774
RUS-1997,Russian Federation,RUS,1997,0,15.355993811466,9.182897240710233,100.0,26.69382562103072,47.75201220099391,8.548432172405212,6.32131864255256,18.813804206291564
RUS-1998,Russian Federation,RUS,1998,0,15.355993811466,8.616625804317543,100.0,26.72697746691877,14.761329268806,9.182897240710233,4.82777869917989,18.8121507897652
RUS-1999,Russian Federation,RUS,1999,0,15.355993811466,8.781564694422322,100.0,26.325220389218316,27.68567980767421,8.616625804317543,2.22399348794497,18.81049592834292
RUS-2000,Russian Federation,RUS,2000,0,15.355993811466,8.585983943996693,100.0,26.000906548942567,85.74649409606356,8.781564694422322,8.76039094628312,18.80740314644885
RUS-2001,Russian Federation,RUS,2001,0,15.355993811466,8.6472736672016,97.8,26.28283200836792,20.79876065587041,8.585983943996693,15.355993811466,18.803196996574982
RUS-2002,Russian Federation,RUS,2002,0,15.355993811466,8.846160211935144,97.9,26.4488165568561,21.47700721171585,8.6472736672016,10.3003624423723,18.79895609135612
RUS-2003,Russian Federation,RUS,2003,0,15.355993811466,9.67138272257615,97.9,26.56817307685141,15.78873079144626,8.846160211935144,10.4623662427989,18.79435584880689
