Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_GDP_Pct_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1,Regulatory_Quality_lag1
BHR-2015,Bahrain,BHR,2015,0,37.0437374677071,0.1982288571259699,100.0,24.272093446323968,2.647553212461889,2.1801467583083225,18.8709266924557,14.089014848972042,0.6266024
BHR-2016,Bahrain,BHR,2016,0,37.0437374677071,0.667491953549401,100.0,24.20522252710364,1.848627423749767,0.1982288571259699,9.82474436918962,14.13055703643913,0.7369814
BHR-2017,Bahrain,BHR,2017,0,37.0437374677071,2.0533948063602008,100.0,24.246228856929232,2.786793476020443,0.667491953549401,7.62960432748572,14.168788639091533,0.5338814
BHR-2018,Bahrain,BHR,2018,0,37.0437374677071,2.1376535394226086,100.0,24.33970399390695,1.386718305764061,2.0533948063602008,8.93795259727704,14.221720055612453,0.4961675
BHR-2019,Bahrain,BHR,2019,0,37.0437374677071,1.5815359625266954,100.0,24.401286010028304,2.08766938046978,2.1376535394226086,11.3900811220261,14.22303487777331,0.4964201
BHR-2020,Bahrain,BHR,2020,0,37.0437374677071,1.7698252168459967,100.0,24.423253577749502,1.005820047021369,1.5815359625266954,9.8481886760226,14.210087942670793,0.5202512
BHR-2021,Bahrain,BHR,2021,0,37.0437374677071,2.1777638339990277,100.0,24.302264378779597,-2.317706293313787,1.7698252168459967,6.69558923237194,14.202271834878657,0.5553823999999999
BHR-2022,Bahrain,BHR,2022,0,37.0437374677071,2.142154655951811,100.0,24.432933039998098,-0.6063193851408502,2.1777638339990277,10.9376756365994,14.223882104950684,0.7964884999999999
BRN-1997,Brunei Darussalam,BRN,1997,4,30.6838382585785,2.893963777509746,100.0,22.759718625233965,1.996136509980777,2.8400240759530124,16.06642734769,12.605777863943212,1.2229837
BRN-1999,Brunei Darussalam,BRN,1999,4,30.6838382585785,3.1675755860378336,100.0,22.437216189221505,-0.4413793103448995,3.030269526090473,8.7864524447592,12.651994881602889,0.5577641
BRN-2001,Brunei Darussalam,BRN,2001,4,30.6838382585785,0.8782742001222069,100.0,22.605931726156825,1.558152476349458,2.820654660209321,23.4896305488652,12.69595549227624,0.7352101
BRN-2003,Brunei Darussalam,BRN,2003,4,30.6838382585785,1.3146694656790168,100.0,22.56905298085795,-2.314972424593207,1.999915553165251,16.1096999175722,12.736994970995289,1.2956322
BRN-2004,Brunei Darussalam,BRN,2004,4,30.6838382585785,1.0866058644027146,100.0,22.692854183609818,0.299999999999967,1.3146694656790168,16.6876107710204,12.756036286722557,1.1730273
BRN-2005,Brunei Darussalam,BRN,2005,4,30.6838382585785,1.2802870206993322,100.0,22.877255647305667,0.8142239946826126,1.0866058644027146,19.7780085437059,12.773974013052367,0.7918227
BRN-2006,Brunei Darussalam,BRN,2006,4,30.6838382585785,0.6482996038173959,100.0,23.07912650735138,1.244437118839653,1.2802870206993322,25.956729633831,12.790846442968505,1.1720431999999998
BRN-2007,Brunei Darussalam,BRN,2007,4,30.6838382585785,1.406383161506643,100.0,23.26049738206423,0.1598880783451209,0.6482996038173959,30.500356671909,12.806731660654956,1.1694272
BRN-2008,Brunei Darussalam,BRN,2008,4,30.6838382585785,1.1351107558673037,100.0,23.32090795188014,0.9677741195251012,1.406383161506643,27.5236863460397,12.823617661263231,1.1739818
BRN-2009,Brunei Darussalam,BRN,2009,4,30.6838382585785,1.7304726567186342,100.0,23.49124749519596,2.084980237154154,1.1351107558673037,26.3149392802544,12.842104352504697,0.949121
BRN-2010,Brunei Darussalam,BRN,2010,4,30.6838382585785,1.967669380948548,100.0,23.20088806219036,1.035717742716134,1.7304726567186342,16.6918809538917,12.860876527895726,1.0232638
BRN-2011,Brunei Darussalam,BRN,2011,4,30.6838382585785,2.0273318329759205,100.0,23.34118131864024,0.3568691320175606,1.967669380948548,20.3808570661645,12.87986624795627,1.0035146
BRN-2012,Brunei Darussalam,BRN,2012,4,30.6838382585785,2.218108301427873,100.0,23.64237572944995,0.1379115631695401,2.0273318329759205,24.1925755555505,12.897693662094072,1.0180884
BRN-2013,Brunei Darussalam,BRN,2013,4,30.6838382585785,2.1619998988882534,100.0,23.67025122083771,0.1117662614003067,2.218108301427873,20.2405416655378,12.913019175601551,0.9898506
BRN-2014,Brunei Darussalam,BRN,2014,4,30.6838382585785,1.925563353155498,100.0,23.618854413531032,0.3892050531236322,2.1619998988882534,16.496289516532,12.926842288816324,1.0783592
BRN-2015,Brunei Darussalam,BRN,2015,4,30.6838382585785,1.0934286410414644,100.0,23.56221548438278,-0.2071087317198223,1.925563353155498,14.6726548413146,12.940244200130255,1.0142248
BRN-2016,Brunei Darussalam,BRN,2016,4,30.6838382585785,-1.0909431212261496,100.0,23.28283898933704,-0.488347420743522,1.0934286410414644,7.67941403200076,12.953265205016589,0.9482167
BRN-2017,Brunei Darussalam,BRN,2017,4,30.6838382585785,2.05973164770172,100.0,23.156902529413596,-0.2786932657530832,-1.0909431212261496,6.61076862656256,12.965861602584637,0.7803650999999999
BRN-2018,Brunei Darussalam,BRN,2018,4,30.6838382585785,2.0462657084073994,100.0,23.21879652179632,-1.260505646289603,2.05973164770172,8.33582039119995,12.977968620095218,0.8630799
BRN-2019,Brunei Darussalam,BRN,2019,4,30.6838382585785,1.743491217168354,100.0,23.33089945816685,1.025051792902122,2.0462657084073994,11.046476859895,12.989542589383396,0.8702445999999999
BRN-2020,Brunei Darussalam,BRN,2020,4,30.6838382585785,2.254038105652623,100.0,23.323674060033856,-0.390522069165529,1.743491217168354,9.00049471310791,13.000604699344274,0.8013123
BRN-2021,Brunei Darussalam,BRN,2021,4,30.6838382585785,1.1802819129065216,100.0,23.208655674562326,1.940319966071838,2.254038105652623,3.45811781195258,13.011219503657436,0.8099841999999999
BRN-2022,Brunei Darussalam,BRN,2022,4,30.6838382585785,-1.32066053685931,100.0,23.36278710310117,1.733413884505931,1.1802819129065216,10.3734034426076,13.020822225349278,0.86713
COG-2001,"Congo, Rep.",COG,2001,3,55.9533665542603,-2.281428904968949,29.4,21.895106188893607,-0.8819915170254309,-1.8311429100049308,55.9533665542603,14.963340221121792,-1.3348674
COG-2003,"Congo, Rep.",COG,2003,3,55.9533665542603,2.536819630260618,31.2,21.83323041879613,4.378759717808726,2.5850927428319355,40.6339102482945,15.024701325013435,-0.9134471
COG-2004,"Congo, Rep.",COG,2004,3,55.9533665542603,1.3987529260529905,32.1,21.977091979713048,-0.631844987363156,2.536819630260618,32.8203228243625,15.052653306406334,-1.113389
COG-2005,"Congo, Rep.",COG,2005,3,55.9533665542603,3.18391637358783,33.0,22.26163192002756,2.429766079617993,1.3987529260529905,36.7574181614469,15.08683027993803,-0.967939
COG-2006,"Congo, Rep.",COG,2006,3,55.9533665542603,3.6087275842481352,33.8,22.61788294446909,3.094490114561818,3.18391637358783,44.9456173814714,15.122868307793754,-1.197862
COG-2007,"Congo, Rep.",COG,2007,3,55.9533665542603,3.480129118179303,34.9,22.81170490794395,6.537843952996039,3.6087275842481352,50.1208093428642,15.16030821783384,-1.1127562
COG-2008,"Congo, Rep.",COG,2008,3,55.9533665542603,3.5107056671508428,35.8,22.896050105821388,2.654646450607025,3.480129118179303,43.9536353057112,15.19690066285481,-1.0866382
COG-2009,"Congo, Rep.",COG,2009,3,55.9533665542603,3.198615612781837,36.8,23.17855980009753,4.958750920231519,3.5107056671508428,48.8603735696485,15.22978918141721,-1.1425067
COG-2010,"Congo, Rep.",COG,2010,3,55.9533665542603,3.144053056885649,37.1,22.997790895359408,4.415003747952232,3.198615612781837,32.0193923725837,15.269748573668853,-1.1476222
COG-2011,"Congo, Rep.",COG,2011,3,55.9533665542603,1.4016415121429011,40.0,23.299565627112983,0.3915250112276121,3.144053056885649,40.9410251641332,15.311172869239355,-1.1313015
COG-2012,"Congo, Rep.",COG,2012,3,55.9533665542603,-0.3820380696894471,40.8,23.47408069335061,1.759587042738031,1.4016415121429011,48.6661331517592,15.343678760265108,-1.1564755
COG-2013,"Congo, Rep.",COG,2013,3,55.9533665542603,3.0431827265626343,41.6,23.596429904630263,5.01018773134471,-0.3820380696894471,38.0875246076633,15.37164283682433,-1.1262868
COG-2014,"Congo, Rep.",COG,2014,3,55.9533665542603,3.475034755911748,42.5,23.611341666776035,4.631616197294613,3.0431827265626343,29.6858074019147,15.395952109956784,-1.0833788
COG-2015,"Congo, Rep.",COG,2015,3,55.9533665542603,4.231945276841862,43.4,23.60914535756056,0.9121395454500976,3.475034755911748,24.8226399767107,15.420112998324193,-1.0410129
COG-2016,"Congo, Rep.",COG,2016,3,55.9533665542603,0.4478478753052436,44.3,23.24376433733393,3.169097967508294,4.231945276841862,12.2746700668843,15.444276867618186,-0.9831998
COG-2017,"Congo, Rep.",COG,2017,3,55.9533665542603,4.312930329137635,45.3,23.1148986461028,3.190561797237732,0.4478478753052436,12.8004971968497,15.468493857117297,-1.0632459
COG-2018,"Congo, Rep.",COG,2018,3,55.9533665542603,4.0679036154906765,46.2,23.194282553392085,0.4500638232855464,4.312930329137635,25.0227768251894,15.49279625986241,-1.18652
COG-2019,"Congo, Rep.",COG,2019,3,55.9533665542603,-3.019367809238191,47.0,23.416127966978703,1.152778963755232,4.0679036154906765,38.248715891351,15.517184657597689,-1.1717606
COG-2020,"Congo, Rep.",COG,2020,3,55.9533665542603,-3.544232944864951,47.7,23.360653042750727,2.206073057815252,-3.019367809238191,35.8517991110343,15.541248095233655,-1.2153336
COG-2021,"Congo, Rep.",COG,2021,3,55.9533665542603,-1.5129105825947489,48.7,23.162886329543745,1.795371470831075,-3.544232944864951,22.4084125429251,15.565195860142282,-1.3205808
COG-2022,"Congo, Rep.",COG,2022,3,55.9533665542603,1.9279801338150373,49.7,23.419627338042616,1.715642754512603,-1.5129105825947489,34.3828809069635,15.589137284861842,-1.1613755
DZA-2001,Algeria,DZA,2001,0,29.5343935472454,1.3855846715310642,98.6,24.72678080699717,0.3391631890717681,0.4912255645380461,20.2038945100895,17.24639275334567,-0.8268561
DZA-2003,Algeria,DZA,2003,0,29.5343935472454,0.7849192681077084,98.6,24.842564821502727,1.418301923450509,1.3165269002040971,17.703706765696,17.273429613664987,-0.6972374
DZA-2004,Algeria,DZA,2004,0,29.5343935472454,0.8546695510665496,98.6,25.020309910535595,4.268953958395005,0.7849192681077084,19.6786326659537,17.286725765667956,-0.7089021999999999
DZA-2005,Algeria,DZA,2005,0,29.5343935472454,0.9367605713578832,98.6,25.24411572341295,3.961800302571874,0.8546695510665496,22.1269733272223,17.30069016948995,-0.609134
DZA-2006,Algeria,DZA,2006,0,29.5343935472454,1.1923886162210198,98.6,25.39653026503492,1.382446566621185,0.9367605713578832,27.9141141505655,17.315323257500037,-0.6243901
DZA-2007,Algeria,DZA,2007,0,29.5343935472454,1.005572404502752,98.7,25.536134987825456,2.311499185144237,1.1923886162210198,29.5343935472454,17.330735993413512,-0.5132168
DZA-2008,Algeria,DZA,2008,0,29.5343935472454,1.1739346560773969,98.7,25.682486705184605,3.678995747416992,1.005572404502752,27.9267087662485,17.347426709700578,-0.4402714
DZA-2009,Algeria,DZA,2009,0,29.5343935472454,1.3636808609579785,99.3,25.918352908039687,4.858590628149388,1.1739346560773969,29.1086401323721,17.365615239790287,-0.5662990999999999
DZA-2010,Algeria,DZA,2010,0,29.5343935472454,1.0747291923946878,98.8,25.736014177522403,5.737060361456279,1.3636808609579785,19.9046263657492,17.384774091463974,-0.7719014
DZA-2011,Algeria,DZA,2011,0,29.5343935472454,1.001601076427293,98.9,25.903841095416,3.91106195534028,1.0747291923946878,21.9939993236664,17.404244679238634,-0.9696248
DZA-2012,Algeria,DZA,2012,0,29.5343935472454,0.6200501911899836,99.0,26.10928243393753,4.5242115050527,1.001601076427293,25.0260096148481,17.423813622438452,-1.134794
DZA-2013,Algeria,DZA,2013,0,29.5343935472454,0.6823597308112196,98.8,26.14884889664397,8.891450910623172,0.6200501911899836,22.6025382987382,17.443741700918686,-1.088001
DZA-2014,Algeria,DZA,2014,0,29.5343935472454,0.5932693306758748,99.2,26.160046173409874,3.254239109988475,0.6823597308112196,20.8724313901278,17.463937011971144,-0.7990613999999999
