Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_GDP_Pct_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1
KWT-2009,Kuwait,KWT,2009,2,58.3689295808333,0.916887253945714,100.0,25.71627833934673,10.58270978651442,-0.0040383683632756,52.8912935555667,14.790606657815667
KWT-2010,Kuwait,KWT,2010,2,58.3689295808333,0.9706207275103188,100.0,25.386409528057868,4.609595484477873,0.916887253945714,38.854853146546,14.84351617366803
KWT-2011,Kuwait,KWT,2011,2,58.3689295808333,1.4942288159768848,100.0,25.471810954446763,4.496402877697866,0.9706207275103188,48.1906069290048,14.895066760604914
KWT-2012,Kuwait,KWT,2012,2,58.3689295808333,1.275428043680155,100.0,25.76047315527339,4.8394034987095,1.4942288159768848,58.3689295808333,14.957442519355896
KWT-2013,Kuwait,KWT,2013,2,58.3689295808333,0.7506282236150011,100.0,25.88259502210502,3.255146002872105,1.275428043680155,57.4129637304674,15.020615720930104
KWT-2014,Kuwait,KWT,2014,2,58.3689295808333,0.2944098374637227,100.0,25.883286856690336,2.682296840850394,0.7506282236150011,55.5579394462588,15.070512446777398
KWT-2015,Kuwait,KWT,2015,2,58.3689295808333,0.2459284280039238,100.0,25.8148692607548,2.908926728586248,0.2944098374637227,53.239569150436,15.114578155264091
KWT-2016,Kuwait,KWT,2016,2,58.3689295808333,0.2638464206648149,100.0,25.464587592179463,3.271701660921334,0.2459284280039238,36.4482994431389,15.159569165260343
KWT-2017,Kuwait,KWT,2017,2,58.3689295808333,0.0935038993959739,100.0,25.41833773170648,3.198397766583738,0.2638464206648149,31.6732106195044,15.202828644898034
KWT-2018,Kuwait,KWT,2018,2,58.3689295808333,-0.0154181679167125,100.0,25.516470726966308,2.171832985100056,0.0935038993959739,36.0090908245608,15.239777979242035
KWT-2019,Kuwait,KWT,2019,2,58.3689295808333,0.3583406821091427,100.0,25.6551920406908,0.5431331481995668,-0.0154181679167125,44.0490671354298,15.27957951808122
KWT-2020,Kuwait,KWT,2020,2,58.3689295808333,-0.4834886422489415,100.0,25.671006732165942,1.09184802655856,0.3583406821091427,38.6553473115018,15.30668664514054
KWT-2021,Kuwait,KWT,2021,2,58.3689295808333,-0.1825596291629133,100.0,25.43320559948264,2.101729548274,-0.4834886422489415,27.5816891390019,15.297176006124516
LBY-2001,Libya,LBY,2001,0,64.8164362995569,-0.3806331147564578,99.8,24.367957067850416,-2.900000000000242,0.3605621922263577,33.5852838997618,15.484164477052724
LBY-2002,Libya,LBY,2002,0,64.8164362995569,0.6591611658772694,96.9,24.25291781901127,-8.813937521455465,-0.3806331147564578,29.4914880458031,15.50258335852269
LBY-2003,Libya,LBY,2003,0,64.8164362995569,0.5206010727042618,95.2,23.74280690653164,-9.797647058823555,0.6591611658772694,48.3822928740602,15.521786754783228
LBY-2004,Libya,LBY,2004,0,64.8164362995569,0.9353466839958656,93.5,23.991526887033427,-2.191151919866467,0.5206010727042618,47.8421621561942,15.54173527664966
LBY-2005,Libya,LBY,2005,0,64.8164362995569,1.5267164163240594,91.8,24.223472840766465,-2.197567740558977,0.9353466839958656,54.7869519679771,15.562393644179965
LBY-2006,Libya,LBY,2006,0,64.8164362995569,1.9475984207952957,90.1,24.580509293689733,2.650205761316574,1.5267164163240594,61.0171738102836,15.58345519174286
LBY-2007,Libya,LBY,2007,0,64.8164362995569,2.628765896014041,88.4,24.819179693975084,1.459268762027218,1.9475984207952957,60.9295741290035,15.603966576803442
LBY-2008,Libya,LBY,2008,0,64.8164362995569,2.2604181198491595,86.8,24.94325840090657,6.25098782993553,2.628765896014041,59.9292830144719,15.624517268085002
LBY-2009,Libya,LBY,2009,0,64.8164362995569,1.5520313752115162,85.1,25.18584390467271,10.3607288954998,2.2604181198491595,64.8164362995569,15.645758260609352
