sample_id,signal,target_role,target,universe,universe_type,universe_threshold,validation,split_id,train_rows,test_rows,train_countries,test_countries,algorithm,model,r2,mae,median_ae,target_mean,target_sd,target_min,target_p01,target_median,target_p99,target_max,prediction_min,prediction_median,prediction_max,features_json
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_0,672,221,33,12,ElasticNet,M2_Macro_Oil,0.43688978690303015,1.9463392528964276,0.7555691824818522,7.143957273221403,5.138981550309918,-11.284793096004869,-9.548603699690965,8.325548365845517,11.62114771758317,11.915491842526786,-1.7499275949094608,7.805532146799753,10.851095127480946,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_0,672,221,33,12,ElasticNet,M3_Macro_Oil_RegQuality,0.43929502613282245,1.9444793562247797,0.7916375400680078,7.143957273221403,5.138981550309918,-11.284793096004869,-9.548603699690965,8.325548365845517,11.62114771758317,11.915491842526786,-1.8525186393548063,7.661977541545178,10.6696544414846,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_0,672,221,33,12,RandomForest,M2_Macro_Oil,0.4472351754447912,1.9545760984103182,0.7239554117544102,7.143957273221403,5.138981550309918,-11.284793096004869,-9.548603699690965,8.325548365845517,11.62114771758317,11.915491842526786,-6.981884455878401,7.969345578955026,12.444676486947035,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_0,672,221,33,12,RandomForest,M3_Macro_Oil_RegQuality,0.4523975604033674,1.9583709499845225,0.8704720809616644,7.143957273221403,5.138981550309918,-11.284793096004869,-9.548603699690965,8.325548365845517,11.62114771758317,11.915491842526786,-6.973395378340901,8.029062752954808,12.094365250535201,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_0,672,221,33,12,Ridge,M2_Macro_Oil,0.4377109219696964,1.9399253108055838,0.7492653237130149,7.143957273221403,5.138981550309918,-11.284793096004869,-9.548603699690965,8.325548365845517,11.62114771758317,11.915491842526786,-1.7986364036598799,7.812260264574146,10.87001623422469,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_0,672,221,33,12,Ridge,M3_Macro_Oil_RegQuality,0.4402140714364595,1.9376755251588051,0.7748544524511249,7.143957273221403,5.138981550309918,-11.284793096004869,-9.548603699690965,8.325548365845517,11.62114771758317,11.915491842526786,-1.9104124554879878,7.671394962632643,10.67604053072298,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_1,707,186,36,9,ElasticNet,M2_Macro_Oil,0.2544962365836376,2.3376739589592312,1.1745185239542022,6.048227030368938,4.700800510717929,-9.099292839376243,-8.51214951163039,7.4694673156810545,10.719297750381195,10.94554265866446,-2.16195048825196,6.814954340257993,9.416850939059277,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_1,707,186,36,9,ElasticNet,M3_Macro_Oil_RegQuality,0.2580862333655669,2.31660559827886,1.084033393042969,6.048227030368938,4.700800510717929,-9.099292839376243,-8.51214951163039,7.4694673156810545,10.719297750381195,10.94554265866446,-2.030869193161714,6.832318355525138,9.439910716622485,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_1,707,186,36,9,RandomForest,M2_Macro_Oil,0.2170916207062108,2.439744139593149,1.2305488895484453,6.048227030368938,4.700800510717929,-9.099292839376243,-8.51214951163039,7.4694673156810545,10.719297750381195,10.94554265866446,-1.8247403368078359,6.879474467230732,9.912021289242135,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,oil_rent_threshold,5.0,Country_Holdout_CV,fold_1,707,186,36,9,RandomForest,M3_Macro_Oil_RegQuality,0.24905289556909282,2.360893415999759,1.1621383071781364,6.048227030368938,4.700800510717929,-9.099292839376243,-8.51214951163039,7.4694673156810545,10.719297750381195,10.94554265866446,-3.36235804305216,6.8034408568802425,10.546209103870288,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]"
