sample_id,signal,target_role,target,universe,universe_type,universe_threshold,validation,split_id,train_rows,test_rows,train_countries,test_countries,algorithm,model,r2,mae,median_ae,target_mean,target_sd,target_min,target_p01,target_median,target_p99,target_max,prediction_min,prediction_median,prediction_max,features_json
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,607,169,26,8,ElasticNet,M1_Macro,0.36379283013269736,0.655468786852871,0.4110071239519031,1.11242969705393,1.2498870752719717,-2.85273408093762,-2.495865305478937,1.3003482622177065,3.660488294828292,4.078504407466115,-1.30220306325991,1.170294053647488,2.9930146566214035,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,607,169,26,8,ElasticNet,M2_Macro_Oil,0.35919238197034986,0.6600326533780121,0.40977808946811933,1.11242969705393,1.2498870752719717,-2.85273408093762,-2.495865305478937,1.3003482622177065,3.660488294828292,4.078504407466115,-1.4959072049570306,1.1506130435131177,2.994121585472179,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,607,169,26,8,RandomForest,M1_Macro,0.2999836840298258,0.6888790163904136,0.45886972282898053,1.11242969705393,1.2498870752719717,-2.85273408093762,-2.495865305478937,1.3003482622177065,3.660488294828292,4.078504407466115,-1.1760786096651055,1.0651421537120807,3.1128168249039767,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,607,169,26,8,RandomForest,M2_Macro_Oil,0.3441738709135437,0.6705196714999223,0.4213436450265169,1.11242969705393,1.2498870752719717,-2.85273408093762,-2.495865305478937,1.3003482622177065,3.660488294828292,4.078504407466115,-1.72386132554808,1.0376671537799715,3.2455604977355983,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,607,169,26,8,Ridge,M1_Macro,0.3562413676707026,0.6605493969619054,0.40752302649852035,1.11242969705393,1.2498870752719717,-2.85273408093762,-2.495865305478937,1.3003482622177065,3.660488294828292,4.078504407466115,-1.6373416982892568,1.1620249035927166,3.006061427745511,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,607,169,26,8,Ridge,M2_Macro_Oil,0.35083172439454424,0.6650098025242146,0.41923178306623,1.11242969705393,1.2498870752719717,-2.85273408093762,-2.495865305478937,1.3003482622177065,3.660488294828292,4.078504407466115,-1.8505796494207225,1.138247986421255,3.011315267227987,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,578,198,26,8,ElasticNet,M1_Macro,0.47383848493491765,0.6461341707736643,0.4888283466585019,1.1116139248545254,1.2376727512090204,-3.479436197869119,-2.5899255091755036,1.1058672423921374,4.227959986917642,4.701886934673546,-1.3292566232725793,1.0971506189559204,3.3007261984812892,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,578,198,26,8,ElasticNet,M2_Macro_Oil,0.4595459616851332,0.6606841677155718,0.5362329536541726,1.1116139248545254,1.2376727512090204,-3.479436197869119,-2.5899255091755036,1.1058672423921374,4.227959986917642,4.701886934673546,-1.1705351974997646,1.1244754126050402,3.235834195803306,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,578,198,26,8,RandomForest,M1_Macro,0.31436394272240786,0.7426121118469607,0.5354738913836996,1.1116139248545254,1.2376727512090204,-3.479436197869119,-2.5899255091755036,1.1058672423921374,4.227959986917642,4.701886934673546,-0.9385521655403328,1.0244859069929464,3.0482600856903233,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,578,198,26,8,RandomForest,M2_Macro_Oil,0.3450446427773898,0.7277556776487771,0.5116827568929038,1.1116139248545254,1.2376727512090204,-3.479436197869119,-2.5899255091755036,1.1058672423921374,4.227959986917642,4.701886934673546,-1.834036137866687,0.9855446627947478,2.951203626594631,"[""Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
