sample_id,signal,target_role,target,universe,universe_type,universe_threshold,validation,split_id,algorithm,predictor_type,predictor_name,ISO3,n_rows,sum_y,sum_y2,sse,sae
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,AGO,21,-6.6069363997655515,103.92314836642613,83.80428722157512,31.136333456279885
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,ARE,14,24.027645439662965,44.26909516368594,3.0703953983713728,4.214228375787849
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,BHR,23,45.29785664782569,104.68491045176417,20.322351411167745,17.34323524494402
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,DZA,21,16.37538414000647,15.848189359122888,3.682831093885107,6.125920176289901
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,LBY,11,14.68082592231153,26.67570713093437,2.520815460647671,4.539368623943932
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,NGA,23,22.488389886370715,28.5480701020554,3.105775343271499,6.113409726845741
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,RUS,23,29.89854786278674,51.45924947573402,14.954888605464852,12.690376446263532
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Lagged_Flow,VEN,6,5.726145894635511,6.628412155046951,2.9376959241644793,3.6684483912373715
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,AGO,21,-6.6069363997655515,103.92314836642613,152.12343890447016,50.88575803870484
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,ARE,14,24.027645439662965,44.26909516368594,6.304816807324221,8.367762657806157
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,BHR,23,45.29785664782569,104.68491045176417,27.956679305668548,22.896476376630083
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,DZA,21,16.37538414000647,15.848189359122888,7.387149336295186,10.079312292778608
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,LBY,11,14.68082592231153,26.67570713093437,7.196606093485825,7.1676508034109885
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,NGA,23,22.488389886370715,28.5480701020554,8.055010415318314,10.968747365717157
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,RUS,23,29.89854786278674,51.45924947573402,12.696954970720675,12.708604308013769
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Training_Mean,VEN,6,5.726145894635511,6.628412155046951,1.6285199465328657,2.6761950249707924
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,AGO,21,-6.6069363997655515,103.92314836642613,103.92314836642613,42.256748769607846
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,ARE,14,24.027645439662965,44.26909516368594,44.26909516368594,24.027645439662965
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,BHR,23,45.29785664782569,104.68491045176417,104.68491045176417,45.29785664782569
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,DZA,21,16.37538414000647,15.848189359122888,15.848189359122888,16.94146027768789
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,LBY,11,14.68082592231153,26.67570713093437,26.67570713093437,15.442092151824447
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,NGA,23,22.488389886370715,28.5480701020554,28.5480701020554,22.546127396679022
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,RUS,23,29.89854786278674,51.45924947573402,51.45924947573402,32.53655009613545
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,Benchmark,benchmark,Zero_Flow,VEN,6,5.726145894635511,6.628412155046951,6.628412155046951,5.726145894635511
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,ElasticNet,model,M2_Macro_Oil,AGO,21,-6.6069363997655515,103.92314836642613,78.07487356808994,35.03285969908609
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,ElasticNet,model,M2_Macro_Oil,ARE,14,24.027645439662965,44.26909516368594,3.9179842270807472,6.298770326727881
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,ElasticNet,model,M2_Macro_Oil,BHR,23,45.29785664782569,104.68491045176417,14.985928014559091,16.025912420928428
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,ElasticNet,model,M2_Macro_Oil,DZA,21,16.37538414000647,15.848189359122888,3.2472340145642193,6.53469096844232
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,ElasticNet,model,M2_Macro_Oil,LBY,11,14.68082592231153,26.67570713093437,3.953739169004626,5.243038594684318
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,ElasticNet,model,M2_Macro_Oil,NGA,23,22.488389886370715,28.5480701020554,3.1358368301395187,6.9803656437338555
