sample_id,signal,target_role,target,universe,universe_type,universe_threshold,validation,split_id,train_rows,test_rows,train_countries,test_countries,algorithm,model,r2,mae,median_ae,target_mean,target_sd,target_min,target_p01,target_median,target_p99,target_max,prediction_min,prediction_median,prediction_max,features_json
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,608,169,26,8,ElasticNet,M1_Macro,0.37650467667760334,2.593451972319251,1.5505711419979384,6.634641264942761,5.42339550113711,-11.284793096004869,-9.576038005188682,8.177097455250644,11.69253360770915,11.915491842526786,-2.1494033442532894,7.047166998360317,9.826086695502557,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,608,169,26,8,ElasticNet,M2_Macro_Oil,0.37959997362348485,2.597607765795782,1.5871512636526628,6.634641264942761,5.42339550113711,-11.284793096004869,-9.576038005188682,8.177097455250644,11.69253360770915,11.915491842526786,-2.2553868833957944,6.9439789150242675,10.051925997008102,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,608,169,26,8,RandomForest,M1_Macro,0.3358232374021076,2.814616247042986,1.749402816767935,6.634641264942761,5.42339550113711,-11.284793096004869,-9.576038005188682,8.177097455250644,11.69253360770915,11.915491842526786,-7.535307881541108,7.040868776766212,9.347365071812842,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,608,169,26,8,RandomForest,M2_Macro_Oil,0.3156076176550049,2.7555389607426584,1.5907552900863093,6.634641264942761,5.42339550113711,-11.284793096004869,-9.576038005188682,8.177097455250644,11.69253360770915,11.915491842526786,-7.529875193276352,7.476938033473802,9.351262457735142,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,608,169,26,8,Ridge,M1_Macro,0.37711593546426114,2.5868951085596863,1.567417023637594,6.634641264942761,5.42339550113711,-11.284793096004869,-9.576038005188682,8.177097455250644,11.69253360770915,11.915491842526786,-2.1951388438947177,7.055596642979447,9.848428317886238,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_0,608,169,26,8,Ridge,M2_Macro_Oil,0.37998050120298543,2.5911499705288104,1.582924848756745,6.634641264942761,5.42339550113711,-11.284793096004869,-9.576038005188682,8.177097455250644,11.69253360770915,11.915491842526786,-2.3026907155211997,6.960817508366419,10.078922147672277,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,579,198,26,8,ElasticNet,M1_Macro,0.2716196596419411,2.505608153338251,1.1826453991338912,5.713931763272625,5.033826795652318,-9.099292839376243,-8.494802370091527,7.412418891048501,10.695771388567024,10.94554265866446,-1.8806674999872515,6.828654574551831,9.23877736007247,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,579,198,26,8,ElasticNet,M2_Macro_Oil,0.2591332942033514,2.575417911545768,1.3255379258355928,5.713931763272625,5.033826795652318,-9.099292839376243,-8.494802370091527,7.412418891048501,10.695771388567024,10.94554265866446,-1.8705800390983365,6.755507385859391,9.04916241946473,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,579,198,26,8,RandomForest,M1_Macro,0.1902198491710022,2.7418706567873596,1.3185395488291038,5.713931763272625,5.033826795652318,-9.099292839376243,-8.494802370091527,7.412418891048501,10.695771388567024,10.94554265866446,-1.8496435223214795,6.780235237829533,10.872748298366306,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1""]"
M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,oil_rent_threshold,10.0,Country_Holdout_CV,fold_1,579,198,26,8,RandomForest,M2_Macro_Oil,0.14245533509159936,2.874407548530217,1.3939086144171804,5.713931763272625,5.033826795652318,-9.099292839376243,-8.494802370091527,7.412418891048501,10.695771388567024,10.94554265866446,-1.7863106056183855,6.29797261569803,10.279388785333289,"[""Inward_FDI_Net_Flow_asinh_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]"
