sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,1765,184,676845753,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.013520530730830593,0.011733671884554098,0.00199869026218679,-0.03881966110611454,0.02432716189987051,-0.0017868588462764956,0.0017868588462764956,0.6425,0.6345,0.6235,0.5465,-0.06644192048936848,-0.0627469513435659,-0.16568905689206254,0.025210617276397795,Setup-dependent,184,2000,184,184,103,116.0,132,68.0,True,ed4fdad03085cdbea507324eda3c6caf095bf28e84d31e02d612034d8c51d36e
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,1765,184,676845753,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.19055865261392402,0.19771887109625397,0.23348201978274202,0.1458603016059146,0.4522706716741592,0.00716021848232995,0.00716021848232995,1.0,1.0,1.0,1.0,-0.44314102309952474,-0.42055866682768617,-1.0826175293224543,0.018662617735803425,Supported and practically material,184,2000,184,184,103,116.0,132,68.0,True,ed4fdad03085cdbea507324eda3c6caf095bf28e84d31e02d612034d8c51d36e
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2014__test_from_2015,Ridge,1404,184,663484837,signal_increment,M1_Macro,M2_Macro_Oil,2000,-3.806062374378527e-06,-3.810036037443787e-06,-3.550440262640342e-06,-5.32219941970502e-06,-3.332436959713194e-07,-3.973663065259814e-09,3.973663065259814e-09,0.0205,0.0,0.0,0.0,-2.0579494387718e-05,-2.054236294135592e-05,-0.0001236494691332357,9.7984874114032e-05,Unsupported,184,2000,184,184,103,116.0,134,68.0,True,cea04b4b70500a67ed972916db5a59bf0006e8e312f4457865db65ddf6fd76da
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2014__test_from_2015,Ridge,1404,184,663484837,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,-0.15918946743874107,-0.1564572104784886,-0.16852469793081737,-0.6703463081701128,0.37591782027344206,0.002732256960252477,0.002732256960252477,0.1335,0.1305,0.1275,0.1225,-1.5612226974277315,-1.632724848716284,-2.818876625021904,-0.15778278192708634,Unsupported,184,2000,184,184,103,116.0,134,68.0,True,cea04b4b70500a67ed972916db5a59bf0006e8e312f4457865db65ddf6fd76da
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2014__test_from_2015,ElasticNet,1404,184,663484837,signal_increment,M1_Macro,M2_Macro_Oil,2000,-2.433170998017431e-09,-2.4097057682581635e-09,-1.8496804222167818e-09,-3.1166938196935945e-09,3.0345530199760145e-09,2.346522975926746e-11,2.346522975926746e-11,0.103,0.0,0.0,0.0,-3.244520740963708e-08,-3.292893580031375e-08,-6.554391400737103e-08,-1.6911416267362346e-09,Unsupported,184,2000,184,184,103,116.0,134,68.0,True,cea04b4b70500a67ed972916db5a59bf0006e8e312f4457865db65ddf6fd76da
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2014__test_from_2015,ElasticNet,1404,184,663484837,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,-0.15222796820451356,-0.14962513094312724,-0.1620080164850064,-0.6614059809750701,0.3791223123897683,0.002602837261386326,0.002602837261386326,0.139,0.1375,0.134,0.1285,-1.5754198927253578,-1.64549102580393,-2.8361043812162117,-0.1773566897259527,Unsupported,184,2000,184,184,103,116.0,134,68.0,True,cea04b4b70500a67ed972916db5a59bf0006e8e312f4457865db65ddf6fd76da
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2014__test_from_2015,RandomForest,1404,184,663484837,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.008480723809821566,0.008661547788840096,-0.001591790037010941,-0.10685060355995855,0.04426454607023978,0.00018082397901852953,0.00018082397901852953,0.802,0.7225,0.6525,0.3965,0.08461843625636778,0.06419728884506748,-0.17140370298398433,0.49741256116178445,Directionally positive but marginal,184,2000,184,184,103,116.0,134,68.0,True,cea04b4b70500a67ed972916db5a59bf0006e8e312f4457865db65ddf6fd76da
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2014__test_from_2015,RandomForest,1404,184,663484837,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,0.3070469084872871,0.3020085333757367,0.20204943469882425,-0.4106773165595047,0.44294424209506394,-0.005038375111550419,0.005038375111550419,0.8165,0.8155,0.814,0.8105,-2.2326199706880834,-2.260970030224535,-3.4608836502568927,-0.9406009192963986,Directionally positive but marginal,184,2000,184,184,103,116.0,134,68.0,True,cea04b4b70500a67ed972916db5a59bf0006e8e312f4457865db65ddf6fd76da
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,1224,181,372249781,signal_increment,M1_Macro,M2_Macro_Oil,2000,-0.0010572377393076593,-0.0009779146529360627,-0.0021414497816004165,-0.014001519046146667,1.2651494734355398e-05,7.932308637159657e-05,7.932308637159657e-05,0.0275,0.0,0.0,0.0,0.0017663960186986571,0.002146907731344072,-0.007159283696469075,0.00932459576551503,Unsupported,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,1224,181,372249781,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,-3.677063622951038,-3.2783248079797973,-7.582121293768467,-46.79739343020476,0.17119824518909657,0.39873881497124053,0.39873881497124053,0.0465,0.0465,0.0465,0.045,0.03867981884794425,-0.15428246313621274,-2.3454433933804095,4.181581977507754,Unsupported,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
