sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2014__test_from_2015,RandomForest,added_model_vs_strongest_benchmark,184,2000,184,184,103,116.0,134,68.0,True,cea04b4b70500a67ed972916db5a59bf0006e8e312f4457865db65ddf6fd76da
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,signal_increment,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,added_model_vs_strongest_benchmark,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,ElasticNet,signal_increment,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,ElasticNet,added_model_vs_strongest_benchmark,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,signal_increment,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,added_model_vs_strongest_benchmark,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,added_model_vs_strongest_benchmark,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,ElasticNet,signal_increment,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,ElasticNet,added_model_vs_strongest_benchmark,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,RandomForest,signal_increment,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,RandomForest,added_model_vs_strongest_benchmark,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2018__test_from_2019,Ridge,signal_increment,177,2000,177,177,95,112.0,126,65.0,True,97a30a4e197a432f3082e3e65ed8d3c30b82688688786e6e836b2d4d6fcfdea5
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2018__test_from_2019,Ridge,added_model_vs_strongest_benchmark,177,2000,177,177,95,112.0,126,65.0,True,97a30a4e197a432f3082e3e65ed8d3c30b82688688786e6e836b2d4d6fcfdea5
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2018__test_from_2019,ElasticNet,signal_increment,177,2000,177,177,95,112.0,126,65.0,True,97a30a4e197a432f3082e3e65ed8d3c30b82688688786e6e836b2d4d6fcfdea5
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2018__test_from_2019,ElasticNet,added_model_vs_strongest_benchmark,177,2000,177,177,95,112.0,126,65.0,True,97a30a4e197a432f3082e3e65ed8d3c30b82688688786e6e836b2d4d6fcfdea5
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2018__test_from_2019,RandomForest,signal_increment,177,2000,177,177,95,112.0,126,65.0,True,97a30a4e197a432f3082e3e65ed8d3c30b82688688786e6e836b2d4d6fcfdea5
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2018__test_from_2019,RandomForest,added_model_vs_strongest_benchmark,177,2000,177,177,95,112.0,126,65.0,True,97a30a4e197a432f3082e3e65ed8d3c30b82688688786e6e836b2d4d6fcfdea5
