sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,45,2000,45,45,22,29.0,36,16.0,True,93b1e11739a4c6f97fd61cc1ba1fe3cfa60e5061802926940277376a5ff2badd
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,added_model_vs_strongest_benchmark,45,2000,45,45,22,29.0,36,16.0,True,93b1e11739a4c6f97fd61cc1ba1fe3cfa60e5061802926940277376a5ff2badd
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,45,2000,45,45,22,29.0,36,16.0,True,93b1e11739a4c6f97fd61cc1ba1fe3cfa60e5061802926940277376a5ff2badd
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,added_model_vs_strongest_benchmark,45,2000,45,45,22,29.0,36,16.0,True,93b1e11739a4c6f97fd61cc1ba1fe3cfa60e5061802926940277376a5ff2badd
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,45,2000,45,45,22,29.0,36,16.0,True,93b1e11739a4c6f97fd61cc1ba1fe3cfa60e5061802926940277376a5ff2badd
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,added_model_vs_strongest_benchmark,45,2000,45,45,22,29.0,36,16.0,True,93b1e11739a4c6f97fd61cc1ba1fe3cfa60e5061802926940277376a5ff2badd
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,Ridge,signal_increment,44,2000,44,44,19,28.0,36,16.0,True,fcae5de1cda846e05625f5d1c16c40cec706418aadea3557f13e298fa57b8c12
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,Ridge,added_model_vs_strongest_benchmark,44,2000,44,44,19,28.0,36,16.0,True,fcae5de1cda846e05625f5d1c16c40cec706418aadea3557f13e298fa57b8c12
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,signal_increment,44,2000,44,44,19,28.0,36,16.0,True,fcae5de1cda846e05625f5d1c16c40cec706418aadea3557f13e298fa57b8c12
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,added_model_vs_strongest_benchmark,44,2000,44,44,19,28.0,36,16.0,True,fcae5de1cda846e05625f5d1c16c40cec706418aadea3557f13e298fa57b8c12
