sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,Ridge,signal_increment,29,2000,29,29,14,19.0,24,10.0,True,e6ab96371bd868d0e0584578324f32a0b15386598877e68359ca845a38cca8cf
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,Ridge,added_model_vs_strongest_benchmark,29,2000,29,29,14,19.0,24,10.0,True,e6ab96371bd868d0e0584578324f32a0b15386598877e68359ca845a38cca8cf
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,signal_increment,29,2000,29,29,14,19.0,24,10.0,True,e6ab96371bd868d0e0584578324f32a0b15386598877e68359ca845a38cca8cf
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,added_model_vs_strongest_benchmark,29,2000,29,29,14,19.0,24,10.0,True,e6ab96371bd868d0e0584578324f32a0b15386598877e68359ca845a38cca8cf
