sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,added_model_vs_strongest_benchmark,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,added_model_vs_strongest_benchmark,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,added_model_vs_strongest_benchmark,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,signal_increment,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,added_model_vs_strongest_benchmark,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,signal_increment,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,added_model_vs_strongest_benchmark,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,signal_increment,33,2000,33,33,16,21.0,27,12.0,True,3d380a15779d919b8af3d266a0dc43717bfd855659d4ed8623fae3bcdf41419a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,added_model_vs_strongest_benchmark,33,2000,33,33,16,21.0,27,12.0,True,3d380a15779d919b8af3d266a0dc43717bfd855659d4ed8623fae3bcdf41419a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,signal_increment,33,2000,33,33,16,21.0,27,12.0,True,3d380a15779d919b8af3d266a0dc43717bfd855659d4ed8623fae3bcdf41419a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,added_model_vs_strongest_benchmark,33,2000,33,33,16,21.0,27,12.0,True,3d380a15779d919b8af3d266a0dc43717bfd855659d4ed8623fae3bcdf41419a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,signal_increment,33,2000,33,33,16,21.0,27,12.0,True,3d380a15779d919b8af3d266a0dc43717bfd855659d4ed8623fae3bcdf41419a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,added_model_vs_strongest_benchmark,33,2000,33,33,16,21.0,27,12.0,True,3d380a15779d919b8af3d266a0dc43717bfd855659d4ed8623fae3bcdf41419a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,signal_increment,30,2000,30,30,14,19.0,24,11.0,True,1c9bb909e4c1efe337ee56834c113e2766c0575cd91d1b02e564bb3287653549
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,added_model_vs_strongest_benchmark,30,2000,30,30,14,19.0,24,11.0,True,1c9bb909e4c1efe337ee56834c113e2766c0575cd91d1b02e564bb3287653549
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,signal_increment,30,2000,30,30,14,19.0,24,11.0,True,1c9bb909e4c1efe337ee56834c113e2766c0575cd91d1b02e564bb3287653549
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,added_model_vs_strongest_benchmark,30,2000,30,30,14,19.0,24,11.0,True,1c9bb909e4c1efe337ee56834c113e2766c0575cd91d1b02e564bb3287653549
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,signal_increment,30,2000,30,30,14,19.0,24,11.0,True,1c9bb909e4c1efe337ee56834c113e2766c0575cd91d1b02e564bb3287653549
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,added_model_vs_strongest_benchmark,30,2000,30,30,14,19.0,24,11.0,True,1c9bb909e4c1efe337ee56834c113e2766c0575cd91d1b02e564bb3287653549
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,f6ef05506f4306accaba536318e3e1675c004932b464788f742618cb6aa13f3c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,f6ef05506f4306accaba536318e3e1675c004932b464788f742618cb6aa13f3c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,f6ef05506f4306accaba536318e3e1675c004932b464788f742618cb6aa13f3c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,f6ef05506f4306accaba536318e3e1675c004932b464788f742618cb6aa13f3c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,f6ef05506f4306accaba536318e3e1675c004932b464788f742618cb6aa13f3c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,f6ef05506f4306accaba536318e3e1675c004932b464788f742618cb6aa13f3c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,Ridge,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,ae8ba84e8a1df1e960c3a6be822c24cd9b3ae21ac9bf4eb9c56550a7d82ca58b
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,Ridge,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,ae8ba84e8a1df1e960c3a6be822c24cd9b3ae21ac9bf4eb9c56550a7d82ca58b
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,ae8ba84e8a1df1e960c3a6be822c24cd9b3ae21ac9bf4eb9c56550a7d82ca58b
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,ae8ba84e8a1df1e960c3a6be822c24cd9b3ae21ac9bf4eb9c56550a7d82ca58b
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,RandomForest,signal_increment,30,2000,30,30,13,19.0,25,11.0,True,ae8ba84e8a1df1e960c3a6be822c24cd9b3ae21ac9bf4eb9c56550a7d82ca58b
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,RandomForest,added_model_vs_strongest_benchmark,30,2000,30,30,13,19.0,25,11.0,True,ae8ba84e8a1df1e960c3a6be822c24cd9b3ae21ac9bf4eb9c56550a7d82ca58b
