sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,655,34,414693213,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.006685218778749613,-0.006176563729374196,-0.007098119036791623,-0.02105416738114106,0.002826769135672027,0.0005086550493754172,0.0005086550493754172,0.098,0.0295,0.003,0.0,0.050212801676409846,0.0486305137843448,-0.005208692873240716,0.11392749038338512,Unsupported,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,655,34,414693213,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.15190531102621163,0.15442297191397442,0.15965270066053927,0.018474160648690514,0.3213174710022498,0.002517660887762785,0.002517660887762785,0.9905,0.9895,0.9875,0.9835,0.6377499993334506,0.6265662206632074,0.3212616062269968,0.9779906362299633,Supported and practically material,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,655,34,414693213,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.005704508452269663,-0.005283824478190702,-0.006080860352871926,-0.018320838526765245,0.0029187515647168976,0.0004206839740789614,0.0004206839740789614,0.1145,0.034,0.003,0.0,0.04583269039607796,0.0443525812132195,-0.0068846074063954685,0.10430245966538564,Unsupported,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,655,34,414693213,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.1530366485532716,0.15591250914187904,0.16086095913276405,0.019067934521088632,0.3229633603635573,0.0028758605886074484,0.0028758605886074484,0.9905,0.9895,0.9875,0.9835,0.6365417909639337,0.6269901596297613,0.3182841149828118,0.9731460099926491,Supported and practically material,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,655,34,414693213,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.011983197799966705,0.012835269727085596,0.012756679069078868,-0.026545637864640086,0.053398221254902276,0.0008520719271188915,0.0008520719271188915,0.738,0.6955,0.654,0.565,-0.06764991616191729,-0.06761294597871759,-0.18702439014461705,0.03320664341931161,Setup-dependent,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,655,34,414693213,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.1277762432215398,0.133772558532945,0.13444986713855728,-0.017674596014241654,0.29169050769456106,0.005996315311405209,0.005996315311405209,0.9495,0.948,0.9445,0.936,0.6422976560337803,0.6288313730889368,0.31446288981787957,1.0057606195018014,Directionally positive but marginal,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0022725974061070797,0.0022882238288150503,0.0023096863682519103,-0.00018775471993382742,0.004901109329521273,1.5626422707970544e-05,1.5626422707970544e-05,0.967,0.436,0.0205,0.0,-0.005178882547228092,-0.004676409257701186,-0.03138287194681955,0.022994769252502652,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,296,33,3299675438,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.17180620161191595,0.17707084477152002,0.18731538848638346,-0.016465095020610637,0.44268587988344466,0.0052646431596040655,0.0052646431596040655,0.962,0.9615,0.9555,0.949,0.2501238641439003,0.2232301959566172,-0.31503826598018986,0.9223606027457044,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.002112744430732283,0.00213247780087078,0.0021488300989555634,-0.0002132439679128822,0.004589870320912132,1.9733370138497186e-05,1.9733370138497186e-05,0.9645,0.3885,0.011,0.0,-0.005532117819783355,-0.005129279637883899,-0.030017890612077245,0.02086412640886511,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,296,33,3299675438,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.17181285181152417,0.17710929984816165,0.18739319033979865,-0.017178954737878494,0.4439365945400298,0.00529644803663748,0.00529644803663748,0.962,0.9595,0.955,0.9485,0.24878044761270557,0.2204266717844976,-0.31874729022353504,0.9231348278086644,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.005385889123158072,-0.0045439872916474555,-0.005439013042988285,-0.03696060957692296,0.020604489704024707,0.0008419018315106164,0.0008419018315106164,0.391,0.3235,0.2615,0.163,0.0367473936484668,0.03503782274447054,-0.040461257292030005,0.13388024484317199,Setup-dependent,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,296,33,3299675438,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.11628837845901707,0.1275529928188709,0.13515943356125124,-0.15585177403806963,0.4731082446475579,0.01126461435985382,0.01126461435985382,0.783,0.777,0.773,0.764,0.36898446220361203,0.3263453238427305,-0.37015411579675106,1.2649323696586934,Setup-dependent,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0015074399707948327,0.0014970928494444369,0.0014378182328426117,-0.0023018311280992567,0.004647918371303448,-1.0347121350395838e-05,1.0347121350395838e-05,0.7955,0.2835,0.0145,0.0,0.0024413665564733122,0.001918269568102593,-0.02719294683498522,0.0348153014845623,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,233,33,2594015138,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.153277636428792,0.15308292606437524,0.16603847976117914,-0.05988965814362043,0.4603984758183408,-0.00019471036441676137,0.00019471036441676137,0.911,0.9075,0.9025,0.893,0.3566540758965866,0.3384525077814877,-0.2927790727651534,1.1581183908974713,Directionally positive but marginal,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206
