sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,RandomForest,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.014148293026536418,-0.013647496514995916,-0.013265821369362463,-0.03782178055528672,0.014702035385067633,0.0005007965115405022,0.0005007965115405022,0.178,0.1325,0.097,0.052,0.02061446883018281,0.020561956525975922,-0.04553093372176038,0.09308593540773737,Unsupported,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,RandomForest,406,44,2005128544,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.1315499406250309,0.13599933356205768,0.14266307749914098,-0.0999373574125217,0.41689535602236527,0.004449392937026786,0.004449392937026786,0.8585,0.8535,0.8475,0.834,0.18336587719383246,0.16040056614809783,-0.31963304526468117,0.8195097390340693,Directionally positive but marginal,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,Ridge,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0019886750186075552,0.001968460915720893,0.0019210293487052067,-0.000572083039018858,0.004264994541213112,-2.0214102886662033e-05,2.0214102886662033e-05,0.939,0.3125,0.0045,0.0,0.00028600577001425265,0.0004012932859625007,-0.015458295688652535,0.017188663169696455,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,Ridge,321,44,3579645352,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.13514032124560826,0.13980300286506714,0.14996551182559992,-0.03311583953969644,0.394855523222008,0.004662681619458875,0.004662681619458875,0.934,0.931,0.9265,0.916,0.24618802651327076,0.22364549562671476,-0.2229989045441721,0.7870386539993153,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0018650968387461386,0.0018362775101369855,0.0017970518749504786,-0.0006443010084133195,0.004056218407492034,-2.881932860915315e-05,2.881932860915315e-05,0.937,0.2695,0.003,0.0,7.453704777216075e-05,0.00017396990751405994,-0.015140906953992206,0.016421124870637262,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,321,44,3579645352,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.13488867783135905,0.13944081111142664,0.14980494901206418,-0.03431612406762541,0.39601053535167685,0.004552133280067594,0.004552133280067594,0.932,0.93,0.9245,0.912,0.2482297554234547,0.22554424011912455,-0.22421783270604595,0.7920653905742333,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,RandomForest,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.012365650986357446,-0.012316363369803629,-0.011927277350081951,-0.05242814743518382,0.032813682364535086,4.928761655381697e-05,4.928761655381697e-05,0.269,0.2295,0.197,0.133,-0.0065449091122467,-0.006181052095883599,-0.1024265309041306,0.08548252630045877,Setup-dependent,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,RandomForest,321,44,3579645352,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.15746137184977538,0.1584925233149111,0.17231746365250705,-0.03209778599751838,0.46633371897615167,0.0010311514651357157,0.0010311514651357157,0.939,0.9355,0.9335,0.923,0.2407459784692123,0.22583911135240875,-0.2650076332684765,0.7717731554988472,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,Ridge,279,42,951138406,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0015340374181261884,0.0015177564300308255,0.0015136828314096628,-7.962069611075735e-05,0.003052944669752258,-1.6280988095362936e-05,1.6280988095362936e-05,0.968,0.104,0.0,0.0,-0.000718857202164358,-0.0006416585010660114,-0.011742900025739597,0.01044097857292747,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,Ridge,279,42,951138406,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.1385990074846749,0.14103093044324255,0.14754798311566172,-0.04002793776234676,0.3839441331458693,0.002431922958567645,0.002431922958567645,0.9265,0.922,0.9155,0.901,0.26208855363445105,0.2382035062753085,-0.21421627428892223,0.8890241683687279,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45
