sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,776,34,1783383457,signal_increment,M1_Macro,M2_Macro_Oil,2000,-0.0014236739935319376,-0.001404273918063137,-0.001286036038051332,-0.008592983795732416,0.0061903579301738195,1.9400075468800626e-05,1.9400075468800626e-05,0.3475,0.1555,0.051,0.0025,0.00028725865352319246,0.00017937286479491332,-0.008099088787197072,0.009337961486408962,Setup-dependent,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,776,34,1783383457,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.1306932373083718,0.13207811874313918,0.13305053654554286,0.06014090966166889,0.20914727494053414,0.0013848814347673932,0.0013848814347673932,1.0,0.9995,0.9995,0.9995,0.035500416095263776,0.03497076691764567,-0.0023434374215453965,0.07645634921142691,Supported and practically material,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,776,34,1783383457,signal_increment,M1_Macro,M2_Macro_Oil,2000,-0.001365930132930293,-0.0013532008219622749,-0.0012376498982726528,-0.00783075769159868,0.005701956402950063,1.2729310968018215e-05,1.2729310968018215e-05,0.3415,0.138,0.0375,0.002,0.0011198934763487767,0.0010191300250836366,-0.006400560514969741,0.009307765297018536,Setup-dependent,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,776,34,1783383457,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.13318447250611565,0.1343358345092282,0.13560478648778518,0.06242098165894274,0.21245780326468844,0.0011513620031125549,0.0011513620031125549,1.0,0.9995,0.9995,0.9995,0.03503717889434921,0.03455942594967454,-0.0032729399541990317,0.0759319611388491,Supported and practically material,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,776,34,1783383457,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.03490417813313895,0.03541580168670522,0.0351255272680974,0.010756800388588575,0.06031682580402213,0.000511623553566265,0.000511623553566265,0.9965,0.9935,0.9915,0.978,-0.025828039460438657,-0.025607901934244504,-0.04640608051826971,-0.007567700456458271,Supported and practically material,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,776,34,1783383457,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.08710070618497112,0.08693278589829406,0.08796206594163895,-0.008964901892140525,0.1876618320640904,-0.00016792028667705905,0.00016792028667705905,0.9605,0.9575,0.95,0.935,0.08467088399953704,0.08341640446789156,0.023931728839009944,0.14703218299029672,Directionally positive but marginal,34,2000,34,34,16,22.0,28,12.0,True,a1cbd64d946e8a7f3f58a230ba0b26c2d934cbf25c2cb8983970fb9885d7891c
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,295,33,4924509,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.0017558225541934869,0.0017053968373497153,0.0017145682612168315,-0.000995399190125266,0.004489131768853596,-5.042571684377162e-05,5.042571684377162e-05,0.8865,0.285,0.01,0.0,-0.0027278782476831687,-0.0026813788900377222,-0.006775340412242088,0.0016349026146783455,Directionally positive but marginal,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,295,33,4924509,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.19993791195045152,0.20322453694048903,0.20454483329108578,0.09688508755708213,0.32244237183392516,0.003286624990037512,0.003286624990037512,1.0,1.0,1.0,1.0,-0.02112786980256809,-0.020653886416210243,-0.07935454372442825,0.0409185336117713,Supported and practically material,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,295,33,4924509,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.001539230101977318,0.0015061356926786562,0.0015193222894253262,-0.0008175177636878388,0.0038340854171363863,-3.309440929866181e-05,3.309440929866181e-05,0.8955,0.2065,0.0035,0.0,-0.00226302792111166,-0.002254976950832932,-0.005888366450784657,0.0014763461519514437,Directionally positive but marginal,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,295,33,4924509,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.20038978791876583,0.20354751766881923,0.20497449863230027,0.09372005486081014,0.3243488798529112,0.0031577297500534063,0.0031577297500534063,1.0,1.0,1.0,1.0,-0.018363565024150152,-0.018007537130772466,-0.07800729866564912,0.04559594508239076,Supported and practically material,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,295,33,4924509,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.012183771560995149,0.012401006706316164,0.01124531924675334,-0.02576956398419569,0.044248699159036765,0.0002172351453210153,0.0002172351453210153,0.7415,0.6985,0.644,0.55,-0.03174356749256568,-0.030934430662968637,-0.06266518498396176,-0.0018048462246414106,Setup-dependent,33,2000,33,33,14,21.0,27,12.0,True,a2371f8b24eb483e68fd629a892a08778bfd50213a1bb6c19b38d8436b3cbf4a
