sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,1391,69,1632570011,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.00042402336165048293,0.00046895973087224263,0.00034163189500471125,-0.003206830352004437,0.0033787293451822847,4.49363692217597e-05,4.49363692217597e-05,0.609,0.0855,0.0005,0.0,-0.0043501485303258924,-0.004219429126908869,-0.02195027426045535,0.012961862514974058,Setup-dependent,69,2000,69,69,35,44.0,52,25.0,True,65055adcd68d844cb6195303858fd6a9f72a6efe21c4b8ef88955f0d8dfcfb0c
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,1391,69,1632570011,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.20744561360776503,0.21018717873959375,0.2132087449699872,0.08044336882250293,0.3660958102121528,0.002741565131828716,0.002741565131828716,0.9995,0.9995,0.9995,0.9995,0.29573662939254697,0.2941388183431143,0.08994941138992506,0.5151841501577734,Supported and practically material,69,2000,69,69,35,44.0,52,25.0,True,65055adcd68d844cb6195303858fd6a9f72a6efe21c4b8ef88955f0d8dfcfb0c
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,1391,69,1632570011,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0004403829389109104,0.0004826736152438449,0.0003692814928725953,-0.0028452401601698368,0.0031133956083573082,4.2290676332934485e-05,4.2290676332934485e-05,0.623,0.0675,0.0,0.0,-0.004819197027924993,-0.004714848798979099,-0.021402768999191028,0.01149994475557917,Setup-dependent,69,2000,69,69,35,44.0,52,25.0,True,65055adcd68d844cb6195303858fd6a9f72a6efe21c4b8ef88955f0d8dfcfb0c
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,1391,69,1632570011,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.20773389870436332,0.21008212325713177,0.21354843015888242,0.07990956560009012,0.36684601617959256,0.002348224552768452,0.002348224552768452,0.9995,0.9995,0.9995,0.9995,0.29616391666731245,0.29385136170932313,0.08945685129597214,0.5156396357364895,Supported and practically material,69,2000,69,69,35,44.0,52,25.0,True,65055adcd68d844cb6195303858fd6a9f72a6efe21c4b8ef88955f0d8dfcfb0c
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,1391,69,1632570011,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.023071652348782834,0.023494510576031857,0.023489261693257803,-0.002494314137657041,0.05008617178959259,0.00042285822724902333,0.00042285822724902333,0.963,0.9475,0.925,0.847,-0.035943647988375016,-0.034903959082804636,-0.11477784297053008,0.03905420020726182,Directionally positive but marginal,69,2000,69,69,35,44.0,52,25.0,True,65055adcd68d844cb6195303858fd6a9f72a6efe21c4b8ef88955f0d8dfcfb0c
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,1391,69,1632570011,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.23091255689615653,0.22942007709684753,0.23432836590740028,0.08173128796833287,0.411997153403953,-0.0014924797993089989,0.0014924797993089989,0.9995,0.9995,0.9995,0.9995,0.373788298713827,0.37320900157715564,0.1790090907840162,0.5820102952324914,Supported and practically material,69,2000,69,69,35,44.0,52,25.0,True,65055adcd68d844cb6195303858fd6a9f72a6efe21c4b8ef88955f0d8dfcfb0c
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,Ridge,628,68,2978070070,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.002235886988450675,-0.0022579035629602395,-0.002237602600734019,-0.0033525153872544285,-0.001005136719401809,-2.2016574509564624e-05,2.2016574509564624e-05,0.0,0.0,0.0,0.0,0.0014493566430333615,0.0012828537813953655,-0.006927357924547006,0.010051381724307733,Unsupported,68,2000,68,68,33,43.0,51,25.0,True,ec6aa2149fe07030f4226122b46ac54d5ed90bf10a2a938fabbd89b071c761a0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,Ridge,628,68,2978070070,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.19776761912259322,0.20487121690329468,0.2097083439342113,0.0006522268667546425,0.4408636312458159,0.007103597780701465,0.007103597780701465,0.9755,0.9725,0.971,0.966,0.12059494740365606,0.10364999546919718,-0.2049107094632385,0.5284878903708755,Supported and practically material,68,2000,68,68,33,43.0,51,25.0,True,ec6aa2149fe07030f4226122b46ac54d5ed90bf10a2a938fabbd89b071c761a0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,628,68,2978070070,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.001476845591641962,-0.0014915216620053906,-0.0014761500898708125,-0.002234554910251607,-0.000638048517196772,-1.467607036342855e-05,1.467607036342855e-05,0.0,0.0,0.0,0.0,0.00053101590422866,0.0004334019564753433,-0.005098268023429591,0.006199796266012267,Unsupported,68,2000,68,68,33,43.0,51,25.0,True,ec6aa2149fe07030f4226122b46ac54d5ed90bf10a2a938fabbd89b071c761a0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,628,68,2978070070,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.1981425399862583,0.20521094024225156,0.21013813890844868,0.00047760604745853726,0.4421613335730927,0.007068400255993257,0.007068400255993257,0.975,0.972,0.971,0.966,0.12120021909752454,0.10474545844920047,-0.20487868943625986,0.5286418795591131,Supported and practically material,68,2000,68,68,33,43.0,51,25.0,True,ec6aa2149fe07030f4226122b46ac54d5ed90bf10a2a938fabbd89b071c761a0
