sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,570,30,3457937211,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.019846900144996793,-0.019056149610243545,-0.020075679618929847,-0.03974259198323624,-0.006227832844064388,0.0007907505347532484,0.0007907505347532484,0.0,0.0,0.0,0.0,0.020487088701277356,0.02013269342920393,0.0072629099185972336,0.035704155572998116,Unsupported,30,2000,30,30,13,19.0,25,11.0,True,7b6cb43d6f865373876152e6c391c4b0b6dc83576fa77b1805a776be8953724d
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,570,30,3457937211,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.07778246871875183,0.07949362354179457,0.0783818012155121,0.015459322032624687,0.1353303090816176,0.0017111548230427376,0.0017111548230427376,0.9905,0.9885,0.986,0.9815,0.0672978758251942,0.06662232265651147,0.023474290372375185,0.11663190669962642,Supported and practically material,30,2000,30,30,13,19.0,25,11.0,True,7b6cb43d6f865373876152e6c391c4b0b6dc83576fa77b1805a776be8953724d
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,570,30,3457937211,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.012849176279437269,-0.012358310838923747,-0.013018229045407956,-0.026273910504306164,-0.003387694551559704,0.0004908654405135215,0.0004908654405135215,0.0005,0.0,0.0,0.0,0.014760055325251042,0.014452503408554307,0.004902478266881776,0.026115698603853973,Unsupported,30,2000,30,30,13,19.0,25,11.0,True,7b6cb43d6f865373876152e6c391c4b0b6dc83576fa77b1805a776be8953724d
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,570,30,3457937211,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.08612332229182895,0.08799659612960226,0.08681611830587195,0.02125390351354667,0.14709640708492244,0.0018732738377733038,0.0018732738377733038,0.994,0.993,0.9925,0.9875,0.06117930800404159,0.06050166923960393,0.01764611010448441,0.1091157460379746,Supported and practically material,30,2000,30,30,13,19.0,25,11.0,True,7b6cb43d6f865373876152e6c391c4b0b6dc83576fa77b1805a776be8953724d
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,570,30,3457937211,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0047033655473123215,-0.0048870217561035045,-0.005069024528300319,-0.032363243313596315,0.020255126601139564,-0.00018365620879118305,0.00018365620879118305,0.355,0.279,0.216,0.125,0.011142650332302773,0.010963857347775274,-0.013733395040560798,0.041111624623598624,Setup-dependent,30,2000,30,30,13,19.0,25,11.0,True,7b6cb43d6f865373876152e6c391c4b0b6dc83576fa77b1805a776be8953724d
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,570,30,3457937211,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.03959318105166176,0.04207621846977433,0.039091317498940924,-0.06589765759524292,0.12909695945480132,0.002483037418112566,0.002483037418112566,0.7835,0.7745,0.7585,0.7325,0.1090730385068891,0.10616514019855428,0.0423454769304847,0.18838928008428746,Setup-dependent,30,2000,30,30,13,19.0,25,11.0,True,7b6cb43d6f865373876152e6c391c4b0b6dc83576fa77b1805a776be8953724d
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,Ridge,257,29,1551040977,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0022865529311880683,-0.0023586880499205654,-0.002481355982294158,-0.006888854572478306,0.001207288303117057,-7.2135118732497e-05,7.2135118732497e-05,0.093,0.005,0.0,0.0,0.004932126306943507,0.0049016459290811,-0.0004854953064775926,0.010897402581935509,Unsupported,29,2000,29,29,14,18.0,24,11.0,True,391aab15050d43bc87e1481d1e8e96bb04f006c1c604da043c06f02b7ceb56a5
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,Ridge,257,29,1551040977,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.1382114380584759,0.1413587187848684,0.1416744443859496,0.029376398920010656,0.25861817504765555,0.0031472807263924762,0.0031472807263924762,0.9945,0.993,0.9915,0.9905,0.02858800031675357,0.026404828295805705,-0.03859379210230349,0.10084035031932127,Supported and practically material,29,2000,29,29,14,18.0,24,11.0,True,391aab15050d43bc87e1481d1e8e96bb04f006c1c604da043c06f02b7ceb56a5
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,257,29,1551040977,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0023015301088362694,-0.0023496066300410234,-0.00249129827204656,-0.0068842192413468405,0.0012281199591328098,-4.807652120475403e-05,4.807652120475403e-05,0.0875,0.0045,0.0,0.0,0.005014451316984747,0.004959766371077756,-0.000620976659093877,0.011110976016224107,Unsupported,29,2000,29,29,14,18.0,24,11.0,True,391aab15050d43bc87e1481d1e8e96bb04f006c1c604da043c06f02b7ceb56a5
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,257,29,1551040977,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.13979747097927098,0.14339464975001148,0.1433510911850604,0.028722798978096126,0.26110862782737865,0.0035971787707405056,0.0035971787707405056,0.994,0.9935,0.992,0.9905,0.02889421833335848,0.026378375412072164,-0.039294495865530646,0.10178001423933197,Supported and practically material,29,2000,29,29,14,18.0,24,11.0,True,391aab15050d43bc87e1481d1e8e96bb04f006c1c604da043c06f02b7ceb56a5
