sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2014__test_from_2015,RandomForest,signal_increment,183,2000,183,183,101,116.0,129,67.0,True,dff1d1302acd41e407102abcc16f3c483e12f14c1922ef014f2ec637a6b077df
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2014__test_from_2015,RandomForest,added_model_vs_strongest_benchmark,183,2000,183,183,101,116.0,129,67.0,True,dff1d1302acd41e407102abcc16f3c483e12f14c1922ef014f2ec637a6b077df
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,signal_increment,180,2000,180,180,100,114.0,129,66.0,True,7e9da30b3c67e141a4fddabe5005c16de942c3809bd6244d2e80ca86bfb7c5cc
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,added_model_vs_strongest_benchmark,180,2000,180,180,100,114.0,129,66.0,True,7e9da30b3c67e141a4fddabe5005c16de942c3809bd6244d2e80ca86bfb7c5cc
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,ElasticNet,signal_increment,180,2000,180,180,100,114.0,129,66.0,True,7e9da30b3c67e141a4fddabe5005c16de942c3809bd6244d2e80ca86bfb7c5cc
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,ElasticNet,added_model_vs_strongest_benchmark,180,2000,180,180,100,114.0,129,66.0,True,7e9da30b3c67e141a4fddabe5005c16de942c3809bd6244d2e80ca86bfb7c5cc
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,signal_increment,180,2000,180,180,100,114.0,129,66.0,True,7e9da30b3c67e141a4fddabe5005c16de942c3809bd6244d2e80ca86bfb7c5cc
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,added_model_vs_strongest_benchmark,180,2000,180,180,100,114.0,129,66.0,True,7e9da30b3c67e141a4fddabe5005c16de942c3809bd6244d2e80ca86bfb7c5cc
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,180,2000,180,180,101,114.0,127,66.0,True,4e1942b65ad4cf5e9af95f5caad36b261c5f085a814bbfc9ed6ded6e7344a2d1
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,added_model_vs_strongest_benchmark,180,2000,180,180,101,114.0,127,66.0,True,4e1942b65ad4cf5e9af95f5caad36b261c5f085a814bbfc9ed6ded6e7344a2d1
