sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,1689,69,188356437,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.006338701088671961,0.006566450728376028,0.006652537053496877,-0.0038561723344554097,0.017354825774588148,0.0002277496397040668,0.0002277496397040668,0.8975,0.7835,0.6205,0.269,-0.004913476912295156,-0.005087635461153206,-0.013699883093932693,0.0045008122151306475,Directionally positive but marginal,69,2000,69,69,34,44.0,52,25.0,True,0664155389dda599f3a3c964088226566d10bd88b7d6c471e2c637fa98dd1b53
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,1689,69,188356437,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.15281928811826273,0.1536323175656854,0.154057501982966,0.09460328560201091,0.21657095223309844,0.0008130294474226751,0.0008130294474226751,1.0,1.0,1.0,1.0,0.007794778614403142,0.008114436024181826,-0.017190312621709936,0.03451837451581602,Supported and practically material,69,2000,69,69,34,44.0,52,25.0,True,0664155389dda599f3a3c964088226566d10bd88b7d6c471e2c637fa98dd1b53
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,1689,69,188356437,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.006419066368293702,0.006595993412941925,0.006704147153881973,-0.0034230147098646933,0.0169336557755335,0.00017692704464822295,0.00017692704464822295,0.9035,0.798,0.628,0.2635,-0.004223150230512451,-0.004360311590132948,-0.01240827838172101,0.004459231733103037,Directionally positive but marginal,69,2000,69,69,34,44.0,52,25.0,True,0664155389dda599f3a3c964088226566d10bd88b7d6c471e2c637fa98dd1b53
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,1689,69,188356437,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.15358865630569407,0.15453152416183535,0.15484783337548824,0.09450637529911546,0.21801946323922605,0.0009428678561412829,0.0009428678561412829,1.0,1.0,1.0,1.0,0.0082869317630887,0.00845500876630828,-0.01734493960814989,0.035793119866201345,Supported and practically material,69,2000,69,69,34,44.0,52,25.0,True,0664155389dda599f3a3c964088226566d10bd88b7d6c471e2c637fa98dd1b53
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,1689,69,188356437,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.04009785901727103,0.04031514240981632,0.04039516732306353,0.01095134636696455,0.07129002047368553,0.0002172833925452866,0.0002172833925452866,0.9975,0.995,0.9925,0.9795,-0.02003720822714883,-0.019843699395722503,-0.03987741415158921,-0.0010569292720362237,Supported and practically material,69,2000,69,69,34,44.0,52,25.0,True,0664155389dda599f3a3c964088226566d10bd88b7d6c471e2c637fa98dd1b53
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,1689,69,188356437,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.12923920329693106,0.13067179322337374,0.1296312053034448,0.04452935360391644,0.21756693595847137,0.0014325899264426845,0.0014325899264426845,0.999,0.9985,0.9985,0.9985,0.030940912734491843,0.03108078488913163,-0.003221671699342922,0.06648518183205919,Supported and practically material,69,2000,69,69,34,44.0,52,25.0,True,0664155389dda599f3a3c964088226566d10bd88b7d6c471e2c637fa98dd1b53
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,Ridge,627,68,2246575199,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.008381910282226013,0.008349261283765341,0.00847022934582527,0.00395653992958272,0.013560916696971386,-3.2648998460671486e-05,3.2648998460671486e-05,1.0,0.999,0.928,0.254,-0.008419683864229643,-0.008380813272292953,-0.013949755814844896,-0.0038026878082586656,Supported and practically material,68,2000,68,68,34,43.0,52,25.0,True,e42a4c93a0c863aaa7073e5cd4ca163f0bb7a465a8b12009cf421cf2da25e4c6
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,Ridge,627,68,2246575199,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.19974729518768108,0.19946879645439414,0.20058840126716648,0.10294758787637824,0.3036836595256629,-0.0002784987332869471,0.0002784987332869471,1.0,1.0,1.0,1.0,-0.009192126833068803,-0.008832084519570682,-0.0503149350018281,0.03175740479429825,Supported and practically material,68,2000,68,68,34,43.0,52,25.0,True,e42a4c93a0c863aaa7073e5cd4ca163f0bb7a465a8b12009cf421cf2da25e4c6
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,627,68,2246575199,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.008262968995966569,0.008248316441101133,0.008353252631563304,0.0042677143586424245,0.013284050711182218,-1.4652554865435263e-05,1.4652554865435263e-05,1.0,0.999,0.9345,0.2345,-0.008040007444753638,-0.007970914739959978,-0.013611393769495056,-0.0035842577113081964,Supported and practically material,68,2000,68,68,34,43.0,52,25.0,True,e42a4c93a0c863aaa7073e5cd4ca163f0bb7a465a8b12009cf421cf2da25e4c6
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,627,68,2246575199,added_model_vs_strongest_benchmark,Lagged_Flow,M2_Macro_Oil,2000,0.19988749460965205,0.19965584926062185,0.20071605996268738,0.10133142923991706,0.30521330730624635,-0.00023164534903019618,0.00023164534903019618,1.0,1.0,1.0,1.0,-0.008078679936400879,-0.007548219833793696,-0.05055811664608291,0.03459735820011882,Supported and practically material,68,2000,68,68,34,43.0,52,25.0,True,e42a4c93a0c863aaa7073e5cd4ca163f0bb7a465a8b12009cf421cf2da25e4c6
